==17536== NVPROF is profiling process 17536, command: ./bin/fargoGPU in/template.par
==17536== Profiling application: ./bin/fargoGPU in/template.par
==17536== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput           Device   Context    Stream  Name
367.74ms     569ns                    -               -         -         -         -  4.0000KB  6.7042GB/s  Quadro M4000 (0         1         7  [CUDA memset]
367.76ms  71.263us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [874]
367.84ms  2.8800us                    -               -         -         -         -  4.0000KB  1.3245GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
367.88ms     670ns                    -               -         -         -         -  4.0000KB  5.6936GB/s  Quadro M4000 (0         1         7  [CUDA memset]
367.90ms  71.711us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [884]
367.99ms  3.2960us                    -               -         -         -         -  4.0000KB  1.1574GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
368.02ms     619ns                    -               -         -         -         -  4.0000KB  6.1627GB/s  Quadro M4000 (0         1         7  [CUDA memset]
368.04ms  71.296us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [894]
368.13ms  2.8470us                    -               -         -         -         -  4.0000KB  1.3399GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
368.17ms  98.592us                    -               -         -         -         -  7.9922MB  79.163GB/s  Quadro M4000 (0         1         7  [CUDA memset]
368.27ms  97.663us                    -               -         -         -         -  7.9922MB  79.916GB/s  Quadro M4000 (0         1         7  [CUDA memset]
368.37ms  97.695us                    -               -         -         -         -  7.9922MB  79.890GB/s  Quadro M4000 (0         1         7  [CUDA memset]
368.47ms  97.824us                    -               -         -         -         -  7.9922MB  79.785GB/s  Quadro M4000 (0         1         7  [CUDA memset]
368.58ms  1.4977ms           (128 64 1)       (16 16 1)        28        0B        0B         -           -  Quadro M4000 (0         1         7  ComputeForceKernel(float*, float*, float*, float*, float, float, float, int, int, float, float*, int, float, float*, float*, float*, float*, int) [921]
370.09ms     486ns                    -               -         -         -         -  4.0000KB  7.8492GB/s  Quadro M4000 (0         1         7  [CUDA memset]
370.11ms  77.088us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [929]
370.20ms  3.3600us                    -               -         -         -         -  4.0000KB  1.1353GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
370.24ms     578ns                    -               -         -         -         -  4.0000KB  6.5998GB/s  Quadro M4000 (0         1         7  [CUDA memset]
370.26ms  71.135us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [939]
370.34ms  2.8800us                    -               -         -         -         -  4.0000KB  1.3245GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
370.38ms     635ns                    -               -         -         -         -  4.0000KB  6.0074GB/s  Quadro M4000 (0         1         7  [CUDA memset]
370.40ms  71.647us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [949]
370.49ms  2.8800us                    -               -         -         -         -  4.0000KB  1.3245GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
370.52ms     660ns                    -               -         -         -         -  4.0000KB  5.7798GB/s  Quadro M4000 (0         1         7  [CUDA memset]
370.54ms  71.487us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [959]
370.63ms  2.8800us                    -               -         -         -         -  4.0000KB  1.3245GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
370.67ms  98.655us                    -               -         -         -         -  7.9922MB  79.113GB/s  Quadro M4000 (0         1         7  [CUDA memset]
370.77ms  97.696us                    -               -         -         -         -  7.9922MB  79.889GB/s  Quadro M4000 (0         1         7  [CUDA memset]
370.87ms  97.631us                    -               -         -         -         -  7.9922MB  79.943GB/s  Quadro M4000 (0         1         7  [CUDA memset]
370.97ms  97.792us                    -               -         -         -         -  7.9922MB  79.811GB/s  Quadro M4000 (0         1         7  [CUDA memset]
371.07ms  1.4971ms           (128 64 1)       (16 16 1)        28        0B        0B         -           -  Quadro M4000 (0         1         7  ComputeForceKernel(float*, float*, float*, float*, float, float, float, int, int, float, float*, int, float, float*, float*, float*, float*, int) [986]
372.59ms     512ns                    -               -         -         -         -  4.0000KB  7.4506GB/s  Quadro M4000 (0         1         7  [CUDA memset]
372.61ms  77.472us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [994]
372.70ms  2.8800us                    -               -         -         -         -  4.0000KB  1.3245GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
372.74ms     551ns                    -               -         -         -         -  4.0000KB  6.9232GB/s  Quadro M4000 (0         1         7  [CUDA memset]
372.76ms  71.552us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1004]
372.85ms  2.8800us                    -               -         -         -         -  4.0000KB  1.3245GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
372.88ms     478ns                    -               -         -         -         -  4.0000KB  7.9805GB/s  Quadro M4000 (0         1         7  [CUDA memset]
372.90ms  71.456us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1014]
372.99ms  2.8800us                    -               -         -         -         -  4.0000KB  1.3245GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
373.02ms     572ns                    -               -         -         -         -  4.0000KB  6.6691GB/s  Quadro M4000 (0         1         7  [CUDA memset]
373.04ms  71.455us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1024]
373.13ms  2.8800us                    -               -         -         -         -  4.0000KB  1.3245GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
373.17ms  98.559us                    -               -         -         -         -  7.9922MB  79.190GB/s  Quadro M4000 (0         1         7  [CUDA memset]
373.27ms  97.696us                    -               -         -         -         -  7.9922MB  79.889GB/s  Quadro M4000 (0         1         7  [CUDA memset]
373.37ms  97.695us                    -               -         -         -         -  7.9922MB  79.890GB/s  Quadro M4000 (0         1         7  [CUDA memset]
373.48ms  97.695us                    -               -         -         -         -  7.9922MB  79.890GB/s  Quadro M4000 (0         1         7  [CUDA memset]
373.58ms  1.4966ms           (128 64 1)       (16 16 1)        28        0B        0B         -           -  Quadro M4000 (0         1         7  ComputeForceKernel(float*, float*, float*, float*, float, float, float, int, int, float, float*, int, float, float*, float*, float*, float*, int) [1051]
375.09ms     510ns                    -               -         -         -         -  4.0000KB  7.4798GB/s  Quadro M4000 (0         1         7  [CUDA memset]
375.13ms  77.311us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1059]
375.22ms  2.8800us                    -               -         -         -         -  4.0000KB  1.3245GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
375.26ms     655ns                    -               -         -         -         -  4.0000KB  5.8240GB/s  Quadro M4000 (0         1         7  [CUDA memset]
375.28ms  72.191us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1069]
375.37ms  2.8800us                    -               -         -         -         -  4.0000KB  1.3245GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
375.41ms     594ns                    -               -         -         -         -  4.0000KB  6.4220GB/s  Quadro M4000 (0         1         7  [CUDA memset]
375.43ms  71.296us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1079]
375.51ms  2.8800us                    -               -         -         -         -  4.0000KB  1.3245GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
375.55ms     605ns                    -               -         -         -         -  4.0000KB  6.3053GB/s  Quadro M4000 (0         1         7  [CUDA memset]
375.57ms  71.488us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1089]
375.66ms  2.9760us                    -               -         -         -         -  4.0000KB  1.2818GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
375.70ms  98.592us                    -               -         -         -         -  7.9922MB  79.163GB/s  Quadro M4000 (0         1         7  [CUDA memset]
375.80ms  97.695us                    -               -         -         -         -  7.9922MB  79.890GB/s  Quadro M4000 (0         1         7  [CUDA memset]
375.90ms  97.824us                    -               -         -         -         -  7.9922MB  79.785GB/s  Quadro M4000 (0         1         7  [CUDA memset]
376.00ms  97.695us                    -               -         -         -         -  7.9922MB  79.890GB/s  Quadro M4000 (0         1         7  [CUDA memset]
376.10ms  1.4967ms           (128 64 1)       (16 16 1)        28        0B        0B         -           -  Quadro M4000 (0         1         7  ComputeForceKernel(float*, float*, float*, float*, float, float, float, int, int, float, float*, int, float, float*, float*, float*, float*, int) [1116]
377.62ms     470ns                    -               -         -         -         -  4.0000KB  8.1164GB/s  Quadro M4000 (0         1         7  [CUDA memset]
377.64ms  77.343us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1124]
377.73ms  2.9760us                    -               -         -         -         -  4.0000KB  1.2818GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
377.76ms     557ns                    -               -         -         -         -  4.0000KB  6.8486GB/s  Quadro M4000 (0         1         7  [CUDA memset]
377.79ms  71.039us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1134]
377.87ms  2.8800us                    -               -         -         -         -  4.0000KB  1.3245GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
377.90ms     619ns                    -               -         -         -         -  4.0000KB  6.1627GB/s  Quadro M4000 (0         1         7  [CUDA memset]
377.93ms  71.871us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1144]
378.01ms  2.8800us                    -               -         -         -         -  4.0000KB  1.3245GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
378.05ms     609ns                    -               -         -         -         -  4.0000KB  6.2639GB/s  Quadro M4000 (0         1         7  [CUDA memset]
378.07ms  71.871us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1154]
378.16ms  2.8800us                    -               -         -         -         -  4.0000KB  1.3245GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
378.19ms  98.688us                    -               -         -         -         -  7.9922MB  79.086GB/s  Quadro M4000 (0         1         7  [CUDA memset]
378.30ms  97.823us                    -               -         -         -         -  7.9922MB  79.786GB/s  Quadro M4000 (0         1         7  [CUDA memset]
378.40ms  97.663us                    -               -         -         -         -  7.9922MB  79.916GB/s  Quadro M4000 (0         1         7  [CUDA memset]
378.50ms  97.888us                    -               -         -         -         -  7.9922MB  79.733GB/s  Quadro M4000 (0         1         7  [CUDA memset]
378.60ms  1.4972ms           (128 64 1)       (16 16 1)        28        0B        0B         -           -  Quadro M4000 (0         1         7  ComputeForceKernel(float*, float*, float*, float*, float, float, float, int, int, float, float*, int, float, float*, float*, float*, float*, int) [1181]
380.11ms     551ns                    -               -         -         -         -  4.0000KB  6.9232GB/s  Quadro M4000 (0         1         7  [CUDA memset]
380.14ms  76.992us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1189]
380.23ms  2.9120us                    -               -         -         -         -  4.0000KB  1.3100GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
380.26ms     588ns                    -               -         -         -         -  4.0000KB  6.4876GB/s  Quadro M4000 (0         1         7  [CUDA memset]
380.29ms  71.360us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1199]
380.37ms  2.8800us                    -               -         -         -         -  4.0000KB  1.3245GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
380.41ms     606ns                    -               -         -         -         -  4.0000KB  6.2949GB/s  Quadro M4000 (0         1         7  [CUDA memset]
380.43ms  72.191us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1209]
380.51ms  2.8800us                    -               -         -         -         -  4.0000KB  1.3245GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
380.55ms     590ns                    -               -         -         -         -  4.0000KB  6.4656GB/s  Quadro M4000 (0         1         7  [CUDA memset]
380.57ms  71.391us           (1024 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1219]
380.66ms  2.9120us                    -               -         -         -         -  4.0000KB  1.3100GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
380.70ms  98.687us                    -               -         -         -         -  8.0000MB  79.164GB/s  Quadro M4000 (0         1         7  [CUDA memset]
380.80ms  2.0727ms           (128 64 1)       (16 16 1)        28        0B        0B         -           -  Quadro M4000 (0         1         7  FillForcesArraysKernel(float*, int, int, double, double, float, double, int, float, float*, pair, int) [1237]
382.91ms  142.85us           (128 64 1)       (16 16 1)         8        0B        0B         -           -  Quadro M4000 (0         1         7  CorrectVthetaKernel(float*, float, float*, int, int) [1245]
383.08ms  4.0000us              (8 1 1)       (256 1 1)        14        0B        0B         -           -  Quadro M4000 (0         1         7  ReduceCsKernel(float*, float*, float*, float*, float*, int, int) [1255]
383.13ms     638ns                    -               -         -         -         -  4.0000KB  5.9791GB/s  Quadro M4000 (0         1         7  [CUDA memset]
383.16ms  3.5520us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1263]
383.18ms  2.4320us                    -               -         -         -         -      256B  100.39MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
383.21ms     474ns                    -               -         -         -         -  4.0000KB  8.0479GB/s  Quadro M4000 (0         1         7  [CUDA memset]
383.23ms  3.2640us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1273]
383.25ms  2.3040us                    -               -         -         -         -      256B  105.96MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
383.28ms     579ns                    -               -         -         -         -  4.0000KB  6.5884GB/s  Quadro M4000 (0         1         7  [CUDA memset]
383.30ms  3.2320us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1283]
383.32ms  2.2720us                    -               -         -         -         -      256B  107.46MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
383.34ms     617ns                    -               -         -         -         -  4.0000KB  6.1827GB/s  Quadro M4000 (0         1         7  [CUDA memset]
383.37ms  3.2320us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1293]
383.38ms  2.2710us                    -               -         -         -         -      256B  107.50MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
383.43ms  6.4960us              (8 1 1)       (256 1 1)        14        0B        0B         -           -  Quadro M4000 (0         1         7  NonReflectingBoundaryKernel(float*, float*, int, int, float*, float*, float, int, float, int) [1308]
383.46ms  6.3680us              (8 1 1)       (256 1 1)        17        0B        0B         -           -  Quadro M4000 (0         1         7  NonReflectingBoundaryKernel2(float*, float*, int, int, float*, float*, float, int, float, int) [1321]
383.49ms  3.1360us              (8 1 1)       (256 1 1)        13        0B        0B         -           -  Quadro M4000 (0         1         7  ReduceMeanKernel(float*, float*, int, float*, float*, float*, float*, int) [1332]
383.51ms     522ns                    -               -         -         -         -  4.0000KB  7.3078GB/s  Quadro M4000 (0         1         7  [CUDA memset]
383.53ms  3.2960us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1340]
383.55ms  2.2720us                    -               -         -         -         -      256B  107.46MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
383.57ms     604ns                    -               -         -         -         -  4.0000KB  6.3157GB/s  Quadro M4000 (0         1         7  [CUDA memset]
383.59ms  3.2320us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1350]
383.61ms  2.2720us                    -               -         -         -         -      256B  107.46MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
383.64ms     542ns                    -               -         -         -         -  4.0000KB  7.0382GB/s  Quadro M4000 (0         1         7  [CUDA memset]
383.66ms  3.2320us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1360]
383.68ms  2.3040us                    -               -         -         -         -      256B  105.96MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
383.71ms     609ns                    -               -         -         -         -  4.0000KB  6.2639GB/s  Quadro M4000 (0         1         7  [CUDA memset]
383.73ms  3.2320us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1370]
383.75ms  2.2720us                    -               -         -         -         -      256B  107.46MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
383.79ms  3.1680us              (8 1 1)       (256 1 1)        11        0B        0B         -           -  Quadro M4000 (0         1         7  MinusMeanKernel(float*, float*, float, float, float, float, float, float, int, int, float, float) [1387]
383.81ms  205.12us           (128 64 1)       (16 16 1)        10        0B        0B         -           -  Quadro M4000 (0         1         7  ComputePressureFieldKernel(float*, float*, float*, int, int, int, float, float*) [1398]
384.04ms  1.7600us                    -               -         -         -         -  4.0000KB  2.1674GB/s  Quadro M4000 (0         1         7  [CUDA memcpy HtoD]
384.05ms  1.7600us                    -               -         -         -         -  4.0000KB  2.1674GB/s  Quadro M4000 (0         1         7  [CUDA memcpy HtoD]
384.25ms  1.7280us                    -               -         -         -         -  3.9961KB  2.2054GB/s  Quadro M4000 (0         1         7  [CUDA memcpy HtoD]
384.26ms  1.7600us                    -               -         -         -         -  3.9961KB  2.1653GB/s  Quadro M4000 (0         1         7  [CUDA memcpy HtoD]
384.29ms  964.25us           (128 64 1)       (16 16 1)        28        0B        0B         -           -  Quadro M4000 (0         1         7  Substep1KernelVrad(float*, float*, float*, float*, float*, float*, float*, float*, float, int, int, float, float*) [1420]
385.26ms  1.3322ms           (128 64 1)       (16 16 1)        26        0B        0B         -           -  Quadro M4000 (0         1         7  Substep1KernelVtheta(float*, float*, float*, float*, float*, float, int, int, int, float*, float*) [1433]
386.62ms  1.7600us                    -               -         -         -         -  4.0000KB  2.1674GB/s  Quadro M4000 (0         1         7  [CUDA memcpy HtoD]
386.65ms  879.80us           (128 64 1)       (16 16 1)        32        0B        0B         -           -  Quadro M4000 (0         1         7  ViscousTermsKernelDRP(float*, float*, float*, float*, float*, float*, float*, float*, float*, float*, float*, int, int, float*, float) [1452]
387.56ms  1.1779ms           (128 64 1)       (16 16 1)        24        0B        0B         -           -  Quadro M4000 (0         1         7  ViscousTermsKernelTAURP(float*, float*, float*, float*, float, float*, float*, float*, float*, float*, int, int) [1467]
388.76ms  2.4020ms           (128 64 1)       (16 16 1)        32        0B        0B         -           -  Quadro M4000 (0         1         7  UpdateVelocitiesKernel(float*, float*, float*, float*, float*, float*, float*, float*, float*, float*, float*, float*, float*, float, int, int) [1486]
391.20ms  2.4640us                    -               -         -         -         -  8.0000KB  3.0963GB/s  Quadro M4000 (0         1         7  [CUDA memcpy HtoD]
391.22ms  2.4640us                    -               -         -         -         -  8.0000KB  3.0963GB/s  Quadro M4000 (0         1         7  [CUDA memcpy HtoD]
391.24ms  98.687us                    -               -         -         -         -  8.0000MB  79.164GB/s  Quadro M4000 (0         1         7  [CUDA memset]
391.34ms  97.887us                    -               -         -         -         -  8.0000MB  79.811GB/s  Quadro M4000 (0         1         7  [CUDA memset]
391.44ms  342.97us           (128 64 1)       (16 16 1)        18        0B        0B         -           -  Quadro M4000 (0         1         7  Substep2Kernel(float*, float*, float*, float*, int, int, float*, float*, float*, int, float*, float, float*, float*, float*, float*) [1509]
391.81ms  2.1865ms           (128 64 1)       (16 16 1)        38        0B        0B         -           -  Quadro M4000 (0         1         7  kernel(float*, float*, float*, float*, int, int, float*, float*, float*, int, float*, float, float*, float*, float*, float*) [1528]
394.03ms  117.89us                    -               -         -         -         -  8.0000MB  66.271GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoD]
394.16ms  120.16us                    -               -         -         -         -  8.0000MB  65.018GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoD]
394.31ms  4.1920us              (8 1 1)       (256 1 1)        14        0B        0B         -           -  Quadro M4000 (0         1         7  ReduceCsKernel(float*, float*, float*, float*, float*, int, int) [1542]
394.34ms     758ns                    -               -         -         -         -  4.0000KB  5.0326GB/s  Quadro M4000 (0         1         7  [CUDA memset]
394.36ms  3.6480us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1550]
394.38ms  2.2720us                    -               -         -         -         -      256B  107.46MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
394.42ms     669ns                    -               -         -         -         -  4.0000KB  5.7021GB/s  Quadro M4000 (0         1         7  [CUDA memset]
394.44ms  3.2640us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1560]
394.46ms  2.3040us                    -               -         -         -         -      256B  105.96MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
394.49ms     566ns                    -               -         -         -         -  4.0000KB  6.7397GB/s  Quadro M4000 (0         1         7  [CUDA memset]
394.51ms  3.2320us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1570]
394.53ms  2.3040us                    -               -         -         -         -      256B  105.96MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
394.56ms     506ns                    -               -         -         -         -  4.0000KB  7.5389GB/s  Quadro M4000 (0         1         7  [CUDA memset]
394.58ms  3.2320us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1580]
394.60ms  2.4640us                    -               -         -         -         -      256B  99.083MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
394.64ms  6.0800us              (8 1 1)       (256 1 1)        14        0B        0B         -           -  Quadro M4000 (0         1         7  NonReflectingBoundaryKernel(float*, float*, int, int, float*, float*, float, int, float, int) [1595]
394.67ms  6.4000us              (8 1 1)       (256 1 1)        17        0B        0B         -           -  Quadro M4000 (0         1         7  NonReflectingBoundaryKernel2(float*, float*, int, int, float*, float*, float, int, float, int) [1608]
394.70ms  3.1670us              (8 1 1)       (256 1 1)        13        0B        0B         -           -  Quadro M4000 (0         1         7  ReduceMeanKernel(float*, float*, int, float*, float*, float*, float*, int) [1619]
394.72ms     548ns                    -               -         -         -         -  4.0000KB  6.9611GB/s  Quadro M4000 (0         1         7  [CUDA memset]
394.74ms  3.2320us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1627]
394.76ms  2.2720us                    -               -         -         -         -      256B  107.46MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
394.79ms     521ns                    -               -         -         -         -  4.0000KB  7.3219GB/s  Quadro M4000 (0         1         7  [CUDA memset]
394.81ms  3.2640us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1637]
394.83ms  2.3040us                    -               -         -         -         -      256B  105.96MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
394.86ms     573ns                    -               -         -         -         -  4.0000KB  6.6574GB/s  Quadro M4000 (0         1         7  [CUDA memset]
394.88ms  3.2320us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1647]
394.90ms  2.3040us                    -               -         -         -         -      256B  105.96MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
394.93ms     497ns                    -               -         -         -         -  4.0000KB  7.6754GB/s  Quadro M4000 (0         1         7  [CUDA memset]
394.95ms  3.2320us             (64 1 1)        (32 1 1)        10        0B      256B         -           -  Quadro M4000 (0         1         7  void DeviceReduceKernel<bool=0>(float*, float*, unsigned int) [1657]
394.97ms  2.2720us                    -               -         -         -         -      256B  107.46MB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoH]
395.01ms  3.1680us              (8 1 1)       (256 1 1)        11        0B        0B         -           -  Quadro M4000 (0         1         7  MinusMeanKernel(float*, float*, float, float, float, float, float, float, int, int, float, float) [1674]
395.04ms  435.36us           (128 64 1)       (16 16 1)        20        0B        0B         -           -  Quadro M4000 (0         1         7  LRMomentaKernel(float*, float*, float*, float*, float*, float*, float*, int, int, float*, float) [1688]
395.51ms  554.30us           (128 64 1)       (16 16 1)        21        0B        0B         -           -  Quadro M4000 (0         1         7  StarRadKernel(float*, float*, float*, float, int, int, float*, float*, float*) [1700]
396.09ms  418.05us           (128 64 1)       (16 16 1)        18        0B        0B         -           -  Quadro M4000 (0         1         7  StarRadKernel2(float*, float*, float*, float, int, int, float*, float*, float*) [1712]
396.53ms  116.90us                    -               -         -         -         -  8.0000MB  66.833GB/s  Quadro M4000 (0         1         7  [CUDA memcpy DtoD]
396.65ms  712.48us           (128 64 1)       (16 16 1)        22        0B        0B         -           -  Quadro M4000 (0         1         7  DivisePolarGridKernel(float*, float*, float*, int, int) [1721]
397.38ms  554.72us           (128 64 1)       (16 16 1)        21        0B        0B         -           -  Quadro M4000 (0         1         7  StarRadKernel(float*, float*, float*, float, int, int, float*, float*, float*) [1733]
397.96ms  418.72us           (128 64 1)       (16 16 1)        18        0B        0B         -           -  Quadro M4000 (0         1         7  StarRadKernel2(float*, float*, float*, float, int, int, float*, float*, float*) [1745]
398.40ms  487.07us           (128 64 1)       (16 16 1)        26        0B        0B         -           -  Quadro M4000 (0         1         7  VanLeerRadialKernel(float*, float*, float*, float*, float*, float*, int, int, float, int, float*, float*) [1760]
